date,ML,Low_90,High_90,Low_50,High_50,adjustedCases,adjustedDomesticCases,confirmedOnlyCases,confirmedOnlyDomesticCases
2020-06-25,1.09,0.6900000000000001,1.5,0.87,1.21,3.3468989572482792,3.3468989572482792,2.0,2.0
2020-06-26,1.12,0.71,1.53,0.91,1.25,3.504093127823468,3.504093127823468,2.0,2.0
2020-06-27,1.1500000000000001,0.75,1.57,0.9500000000000001,1.29,3.619055105208001,3.619055105208001,3.0,3.0
2020-06-28,1.17,0.78,1.6,0.97,1.31,3.6803325336614634,3.6803325336614634,5.0,5.0
2020-06-29,1.18,0.78,1.6,0.98,1.32,3.68130033416175,3.68130033416175,2.0,2.0
2020-06-30,1.17,0.76,1.58,0.97,1.31,3.6209097709340377,3.6209097709340377,1.0,1.0
2020-07-01,1.1500000000000001,0.73,1.55,0.9400000000000001,1.28,3.503638412826954,3.503638412826954,1.0,1.0
2020-07-02,1.12,0.71,1.52,0.9,1.24,3.3386657842681697,3.3386657842681697,0.0,0.0
2020-07-03,1.08,0.65,1.46,0.9,1.23,3.1384488088619436,3.1384488088619436,3.0,3.0
2020-07-04,1.03,0.62,1.42,0.8300000000000001,1.16,2.916966873865619,2.916966873865619,7.0,7.0
2020-07-05,0.98,0.58,1.37,0.77,1.1,2.6879411297213007,2.6879411297213007,2.0,2.0
2020-07-06,0.93,0.55,1.33,0.71,1.04,2.463312074382381,2.463312074382381,2.0,2.0
2020-07-07,0.88,0.48,1.26,0.7000000000000001,1.02,2.252192231865063,2.252192231865063,3.0,3.0
2020-07-08,0.84,0.46,1.23,0.65,0.97,2.060408078302967,2.060408078302967,1.0,1.0
2020-07-09,0.81,0.42,1.19,0.61,0.93,1.8906254917470666,1.8906254917470666,4.0,4.0
2020-07-10,0.78,0.39,1.16,0.58,0.9,1.7429412718810937,1.7429412718810937,6.0,6.0
2020-07-11,0.75,0.37,1.1400000000000001,0.56,0.88,1.6157454328031549,1.6157454328031549,3.0,3.0
2020-07-12,0.74,0.37,1.1400000000000001,0.56,0.88,1.5066320700470055,1.5066320700470055,9.0,9.0
