date,ML,Low_90,High_90,Low_50,High_50,adjustedCases,adjustedDomesticCases,confirmedOnlyCases,confirmedOnlyDomesticCases
2020-08-30,2.52,2.15,2.86,2.37,2.66,52.10273281552985,52.10273281552985,0.0,0.0
2020-08-31,2.18,1.86,2.49,2.0300000000000002,2.29,54.83023127659898,54.83023127659898,0.0,0.0
2020-09-01,1.8800000000000001,1.6,2.16,1.75,1.98,56.35838200176476,56.35838200176476,9.0,9.0
2020-09-02,1.62,1.35,1.86,1.49,1.7,56.8319188427959,56.8319188427959,0.0,0.0
2020-09-03,1.41,1.17,1.6300000000000001,1.3,1.49,56.53909102745783,56.53909102745783,6.0,6.0
2020-09-04,1.25,1.02,1.45,1.1300000000000001,1.31,55.86129949041948,55.86129949041948,0.0,0.0
2020-09-05,1.1400000000000001,0.93,1.33,1.02,1.19,55.210347726568386,55.210347726568386,1.0,1.0
2020-09-06,1.07,0.87,1.25,0.96,1.12,54.96761932370354,54.96761932370354,2.0,2.0
2020-09-07,1.04,0.84,1.21,0.96,1.11,55.436352569488875,55.436352569488875,51.0,51.0
2020-09-08,1.03,0.8300000000000001,1.2,0.9400000000000001,1.09,56.81301595865219,56.81301595865219,62.0,62.0
2020-09-09,1.05,0.85,1.22,0.96,1.11,59.17922171423784,59.17922171423784,4.0,4.0
2020-09-10,1.1,0.9,1.27,1.01,1.16,62.51294660652188,62.51294660652188,40.0,40.0
2020-09-11,1.16,0.97,1.34,1.04,1.2,66.71658844105878,66.71658844105878,167.0,167.0
2020-09-12,1.22,1.02,1.4000000000000001,1.11,1.27,71.65822412193192,71.65822412193192,49.0,49.0
2020-09-13,1.29,1.09,1.47,1.18,1.34,77.22052784174751,77.22052784174751,31.0,31.0
2020-09-14,1.34,1.1500000000000001,1.53,1.24,1.4000000000000001,83.34961131368837,83.34961131368837,25.0,25.0
2020-09-15,1.3900000000000001,1.2,1.58,1.28,1.44,90.09487870242701,90.09487870242701,13.0,13.0
2020-09-16,1.43,1.23,1.61,1.32,1.48,97.63191188756085,97.63191188756085,60.0,60.0
2020-09-17,1.46,1.25,1.6300000000000001,1.35,1.51,106.26339610438775,106.26339610438775,8.0,8.0
2020-09-18,1.5,1.3,1.67,1.41,1.56,116.39711625211073,116.39711625211073,91.0,91.0
2020-09-19,1.53,1.34,1.7,1.43,1.58,128.50380981776138,128.50380981776138,8.0,8.0
2020-09-20,1.57,1.37,1.73,1.47,1.62,143.06041974969355,143.06041974969355,36.0,36.0
2020-09-21,1.62,1.43,1.78,1.51,1.6600000000000001,160.48609199426923,160.48609199426923,49.0,49.0
2020-09-22,1.67,1.49,1.83,1.59,1.73,181.0794854254819,181.0794854254819,60.0,60.0
2020-09-23,1.73,1.56,1.8900000000000001,1.6300000000000001,1.77,204.96666004269676,204.96666004269676,134.0,134.0
2020-09-24,1.77,1.61,1.93,1.67,1.81,232.06842229268136,232.06842229268136,63.0,63.0
2020-09-25,1.8,1.6500000000000001,1.96,1.72,1.85,262.0937200839599,262.0937200839599,97.0,97.0
