date,ML,Low_90,High_90,Low_50,High_50,adjustedCases,adjustedDomesticCases,confirmedOnlyCases,confirmedOnlyDomesticCases
2020-09-04,1.1,0.85,1.32,0.96,1.16,4.369226994255083,4.369226994255083,1.0,1.0
2020-09-05,1.03,0.8,1.26,0.92,1.11,3.7676488587326773,3.7676488587326773,1.0,1.0
2020-09-06,0.97,0.72,1.18,0.85,1.04,3.402821321444843,3.402821321444843,0.0,0.0
2020-09-07,0.92,0.67,1.1300000000000001,0.79,0.98,3.3502366328393753,3.3502366328393753,4.0,4.0
2020-09-08,0.89,0.64,1.1,0.76,0.9500000000000001,3.696819282983437,3.696819282983437,22.0,22.0
2020-09-09,0.9,0.66,1.11,0.77,0.96,4.559026297509788,4.559026297509788,16.0,16.0
2020-09-10,0.9400000000000001,0.7000000000000001,1.1500000000000001,0.81,1.0,6.100321697982066,6.100321697982066,4.0,4.0
2020-09-11,1.03,0.79,1.24,0.9,1.09,8.543220988354145,8.543220988354145,14.0,14.0
2020-09-12,1.16,0.92,1.37,1.03,1.22,12.170465920867226,12.170465920867226,5.0,5.0
2020-09-13,1.34,1.1,1.55,1.21,1.4000000000000001,17.309104793654324,17.309104793654324,14.0,14.0
2020-09-14,1.55,1.32,1.77,1.42,1.61,24.291186704161607,24.291186704161607,1.0,1.0
2020-09-15,1.8,1.57,2.02,1.67,1.86,33.387121727617,33.387121727617,0.0,0.0
2020-09-16,2.05,1.82,2.27,1.92,2.11,44.71411862160433,44.71411862160433,1.0,1.0
2020-09-17,2.29,2.05,2.5,2.16,2.35,58.13259405928545,58.13259405928545,7.0,7.0
2020-09-18,2.5,2.2600000000000002,2.7,2.39,2.57,73.15554281856073,73.15554281856073,0.0,0.0
2020-09-19,2.64,2.42,2.84,2.5100000000000002,2.69,88.9044668802591,88.9044668802591,9.0,9.0
2020-09-20,2.7,2.49,2.89,2.58,2.75,104.14450930172933,104.14450930172933,3.0,3.0
2020-09-21,2.67,2.47,2.85,2.56,2.72,117.41682417617199,117.41682417617199,1.0,1.0
2020-09-22,2.56,2.38,2.73,2.45,2.6,127.25895068504492,127.25895068504492,10.0,10.0
2020-09-23,2.37,2.19,2.52,2.27,2.41,132.47170606538117,132.47170606538117,5.0,5.0
2020-09-24,2.13,1.97,2.27,2.04,2.17,132.36644957152083,132.36644957152083,4.0,4.0
2020-09-25,1.86,1.7,1.98,1.77,1.8900000000000001,126.92185124705006,126.92185124705006,8.0,8.0
2020-09-26,1.58,1.43,1.69,1.5,1.61,116.80015780486251,116.80015780486251,0.0,0.0
2020-09-27,1.31,1.17,1.41,1.24,1.34,103.21407555616953,103.21407555616953,0.0,0.0
2020-09-28,1.06,0.9400000000000001,1.16,1.0,1.09,87.68163720808053,87.68163720808053,1.0,1.0
2020-09-29,0.85,0.74,0.9400000000000001,0.77,0.86,71.7394027168857,71.7394027168857,1.0,1.0
2020-09-30,0.67,0.56,0.75,0.61,0.6900000000000001,56.69129957971281,56.69129957971281,13.0,13.0
2020-10-01,0.53,0.43,0.61,0.49,0.56,43.45031706181563,43.45031706181563,98.0,98.0
2020-10-02,0.42,0.32,0.49,0.37,0.44,32.49376015182125,32.49376015182125,129.0,129.0
2020-10-03,0.34,0.25,0.41000000000000003,0.29,0.36,23.91605180113504,23.91605180113504,102.0,102.0
